,date,species,totalmosquitos,wnvpresent,trap,latitude,longitude
1867,2007-08-15,CULEX PIPIENS,2,0,T141,41.961743,-87.76007
1868,2007-08-15,CULEX PIPIENS,9,0,T220,41.963976,-87.69181
1869,2007-08-15,CULEX PIPIENS,55,1,T003,41.964242,-87.757639
1871,2007-08-15,CULEX PIPIENS,4,0,T219,41.966987,-87.674677
1872,2007-08-15,CULEX PIPIENS,44,0,T014,41.970248,-87.787992
1873,2007-08-15,CULEX PIPIENS,11,1,T015,41.974089,-87.824812
1874,2007-08-15,CULEX PIPIENS,5,0,T025,41.979243,-87.750938
1875,2007-08-15,CULEX PIPIENS,27,1,T009,41.98196400000001,-87.812827
1876,2007-08-15,CULEX PIPIENS,1,0,T027,41.98480900000001,-87.728492
1877,2007-08-15,CULEX PIPIENS,4,0,T028,41.986921,-87.689778
1878,2007-08-15,CULEX PIPIENS,20,1,T006,41.990284,-87.797127
1879,2007-08-15,CULEX PIPIENS,16,1,T012,41.991429,-87.747113
1880,2007-08-15,CULEX PIPIENS,1,0,T149,41.994469,-87.667736
1881,2007-08-15,CULEX PIPIENS,31,1,T143,41.999129,-87.795585
1882,2007-08-15,CULEX PIPIENS,12,1,T008,42.008314,-87.77792099999998
1883,2007-08-15,CULEX PIPIENS,2,0,T018,42.010412,-87.66214000000002
1884,2007-08-15,CULEX PIPIENS,118,1,T016,42.011601,-87.81150600000002
1887,2007-08-15,CULEX PIPIENS,5,0,T148,42.01743,-87.68776899999997
1888,2007-08-15,CULEX PIPIENS/RESTUANS,10,0,T097,41.644612,-87.60449799999998
1889,2007-08-15,CULEX PIPIENS/RESTUANS,31,0,T135,41.662014,-87.72460799999998
1890,2007-08-15,CULEX PIPIENS/RESTUANS,69,1,T158,41.682587,-87.707973
1892,2007-08-15,CULEX PIPIENS/RESTUANS,146,0,T086,41.688324,-87.676709
1897,2007-08-15,CULEX PIPIENS/RESTUANS,6,0,T084,41.692555,-87.598865
1898,2007-08-15,CULEX PIPIENS/RESTUANS,253,0,T103,41.702724,-87.536497
1904,2007-08-15,CULEX PIPIENS/RESTUANS,4,0,T095,41.704336,-87.70373599999998
1905,2007-08-15,CULEX PIPIENS/RESTUANS,32,0,T100,41.717753,-87.531657
1906,2007-08-15,CULEX PIPIENS/RESTUANS,6,0,T161,41.719059,-87.675088
1907,2007-08-15,CULEX PIPIENS/RESTUANS,13,0,T094,41.720848,-87.666014
1908,2007-08-15,CULEX PIPIENS/RESTUANS,24,0,T085,41.721474,-87.648064
1909,2007-08-15,CULEX PIPIENS/RESTUANS,12,0,T089,41.723195,-87.64997
1910,2007-08-15,CULEX PIPIENS/RESTUANS,6,0,T162,41.725517,-87.61425799999998
1911,2007-08-15,CULEX PIPIENS/RESTUANS,7,0,T138,41.72646500000001,-87.585413
1912,2007-08-15,CULEX PIPIENS/RESTUANS,4,0,T107,41.729669,-87.582699
1913,2007-08-15,CULEX PIPIENS/RESTUANS,12,0,T096,41.731922,-87.677512
1914,2007-08-15,CULEX PIPIENS/RESTUANS,44,0,T159,41.732984,-87.649642
1915,2007-08-15,CULEX PIPIENS/RESTUANS,4,0,T099,41.733643,-87.55551
1916,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T072,41.74785,-87.70271600000002
1917,2007-08-15,CULEX PIPIENS/RESTUANS,15,0,T102,41.750498,-87.605294
1918,2007-08-15,CULEX PIPIENS/RESTUANS,6,0,T080,41.754676,-87.612922
1919,2007-08-15,CULEX PIPIENS/RESTUANS,19,0,T067,41.759346,-87.745602
1920,2007-08-15,CULEX PIPIENS/RESTUANS,15,0,T079,41.766202,-87.562889
1921,2007-08-15,CULEX PIPIENS/RESTUANS,18,0,T069,41.768388,-87.678649
1922,2007-08-15,CULEX PIPIENS/RESTUANS,4,0,T066,41.77166,-87.703047
1923,2007-08-15,CULEX PIPIENS/RESTUANS,6,0,T156,41.772846,-87.740029
1924,2007-08-15,CULEX PIPIENS/RESTUANS,20,0,T073,41.773215,-87.60088
1925,2007-08-15,CULEX PIPIENS/RESTUANS,20,1,T155,41.776156,-87.778927
1926,2007-08-15,CULEX PIPIENS/RESTUANS,70,0,T065,41.778297,-87.752411
1928,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T077,41.778748,-87.586427
1929,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T071,41.781416,-87.77653199999997
1930,2007-08-15,CULEX PIPIENS/RESTUANS,2,0,T076,41.794781,-87.615989
1931,2007-08-15,CULEX PIPIENS/RESTUANS,11,0,T070,41.797616,-87.797894
1932,2007-08-15,CULEX PIPIENS/RESTUANS,74,0,T114,41.798697,-87.736812
1934,2007-08-15,CULEX PIPIENS/RESTUANS,3,0,T075,41.799282,-87.585487
1935,2007-08-15,CULEX PIPIENS/RESTUANS,16,0,T061,41.801179,-87.679447
1936,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T031,41.801498,-87.763416
1937,2007-08-15,CULEX PIPIENS/RESTUANS,130,0,T082,41.803423,-87.642984
1940,2007-08-15,CULEX PIPIENS/RESTUANS,20,0,T081,41.821582,-87.62779599999998
1941,2007-08-15,CULEX PIPIENS/RESTUANS,86,0,T074,41.822536,-87.66634300000003
1943,2007-08-15,CULEX PIPIENS/RESTUANS,18,0,T063,41.82561,-87.726549
1944,2007-08-15,CULEX PIPIENS/RESTUANS,14,0,T157,41.825902,-87.667827
1945,2007-08-15,CULEX PIPIENS/RESTUANS,9,0,T035,41.836644,-87.677737
1946,2007-08-15,CULEX PIPIENS/RESTUANS,5,0,T036,41.837085,-87.729384
1947,2007-08-15,CULEX PIPIENS/RESTUANS,10,0,T034,41.843811,-87.686763
1948,2007-08-15,CULEX PIPIENS/RESTUANS,7,0,T152,41.846075,-87.716277
1949,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T051,41.846283,-87.656913
1950,2007-08-15,CULEX PIPIENS/RESTUANS,4,0,T043,41.857402,-87.694991
1951,2007-08-15,CULEX PIPIENS/RESTUANS,3,0,T091,41.862292,-87.64886
1952,2007-08-15,CULEX PIPIENS/RESTUANS,7,0,T048,41.867108,-87.654224
1953,2007-08-15,CULEX PIPIENS/RESTUANS,5,0,T090,41.868077,-87.666901
1954,2007-08-15,CULEX PIPIENS/RESTUANS,7,0,T047,41.868142,-87.696269
1955,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T088,41.869107,-87.69629300000003
1956,2007-08-15,CULEX PIPIENS/RESTUANS,3,0,T092,41.869216,-87.627561
1957,2007-08-15,CULEX PIPIENS/RESTUANS,30,0,T145,41.878114,-87.629798
1958,2007-08-15,CULEX PIPIENS/RESTUANS,3,0,T044,41.883284,-87.705085
1959,2007-08-15,CULEX PIPIENS/RESTUANS,39,0,T046,41.891118,-87.65449100000002
1960,2007-08-15,CULEX PIPIENS/RESTUANS,9,0,T129,41.891126,-87.61156
1961,2007-08-15,CULEX PIPIENS/RESTUANS,17,0,T049,41.896282,-87.655232
1962,2007-08-15,CULEX PIPIENS/RESTUANS,2,0,T030,41.89923,-87.716788
1963,2007-08-15,CULEX PIPIENS/RESTUANS,9,0,T160,41.903002,-87.68826700000002
1964,2007-08-15,CULEX PIPIENS/RESTUANS,57,0,T033,41.906638,-87.701431
1966,2007-08-15,CULEX PIPIENS/RESTUANS,52,0,T153,41.907645,-87.760886
1968,2007-08-15,CULEX PIPIENS/RESTUANS,20,0,T039,41.911824,-87.726737
1969,2007-08-15,CULEX PIPIENS/RESTUANS,71,0,T151,41.916265,-87.800515
1971,2007-08-15,CULEX PIPIENS/RESTUANS,37,0,T154,41.918705,-87.752329
1972,2007-08-15,CULEX PIPIENS/RESTUANS,3,0,T050,41.919343,-87.694259
1973,2007-08-15,CULEX PIPIENS/RESTUANS,35,0,T037,41.921177,-87.79518
1974,2007-08-15,CULEX PIPIENS/RESTUANS,108,1,T045,41.9216,-87.666455
1977,2007-08-15,CULEX PIPIENS/RESTUANS,5,0,T054,41.921965,-87.632085
1978,2007-08-15,CULEX PIPIENS/RESTUANS,50,0,T013,41.923738,-87.785288
1979,2007-08-15,CULEX PIPIENS/RESTUANS,2,0,T147,41.932094,-87.700117
1980,2007-08-15,CULEX PIPIENS/RESTUANS,80,0,T144,41.94016,-87.794896
1982,2007-08-15,CULEX PIPIENS/RESTUANS,7,0,T005,41.942114,-87.776385
1983,2007-08-15,CULEX PIPIENS/RESTUANS,39,1,T011,41.944869,-87.832763
1984,2007-08-15,CULEX PIPIENS/RESTUANS,7,0,T218,41.948167,-87.730698
1985,2007-08-15,CULEX PIPIENS/RESTUANS,15,0,T019,41.94983,-87.69845699999998
1986,2007-08-15,CULEX PIPIENS/RESTUANS,11,0,T142,41.953067,-87.776792
1987,2007-08-15,CULEX PIPIENS/RESTUANS,5,0,T001,41.953705,-87.733974
1988,2007-08-15,CULEX PIPIENS/RESTUANS,41,1,T002,41.95469,-87.800991
1989,2007-08-15,CULEX PIPIENS/RESTUANS,3,0,T017,41.960616,-87.777189
1990,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T141,41.961743,-87.76007
1991,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T004,41.96272800000001,-87.748367
1992,2007-08-15,CULEX PIPIENS/RESTUANS,3,0,T220,41.963976,-87.69181
1993,2007-08-15,CULEX PIPIENS/RESTUANS,27,1,T003,41.964242,-87.757639
1994,2007-08-15,CULEX PIPIENS/RESTUANS,4,0,T219,41.966987,-87.674677
1995,2007-08-15,CULEX PIPIENS/RESTUANS,49,0,T014,41.970248,-87.787992
1996,2007-08-15,CULEX PIPIENS/RESTUANS,25,0,T015,41.974089,-87.824812
1997,2007-08-15,CULEX PIPIENS/RESTUANS,4,0,T025,41.979243,-87.750938
1998,2007-08-15,CULEX PIPIENS/RESTUANS,38,1,T009,41.98196400000001,-87.812827
1999,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T027,41.98480900000001,-87.728492
2000,2007-08-15,CULEX PIPIENS/RESTUANS,6,0,T028,41.986921,-87.689778
2001,2007-08-15,CULEX PIPIENS/RESTUANS,16,1,T006,41.990284,-87.797127
2002,2007-08-15,CULEX PIPIENS/RESTUANS,21,0,T012,41.991429,-87.747113
2003,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T149,41.994469,-87.667736
2004,2007-08-15,CULEX PIPIENS/RESTUANS,4,0,T007,41.994991,-87.769279
2005,2007-08-15,CULEX PIPIENS/RESTUANS,67,1,T143,41.999129,-87.795585
2007,2007-08-15,CULEX PIPIENS/RESTUANS,2,0,T150,42.006858,-87.675919
2008,2007-08-15,CULEX PIPIENS/RESTUANS,38,0,T008,42.008314,-87.77792099999998
2009,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T018,42.010412,-87.66214000000002
2010,2007-08-15,CULEX PIPIENS/RESTUANS,98,1,T016,42.011601,-87.81150600000002
2012,2007-08-15,CULEX PIPIENS/RESTUANS,1,0,T148,42.01743,-87.68776899999997
2013,2007-08-15,CULEX RESTUANS,9,0,T135,41.662014,-87.72460799999998
2014,2007-08-15,CULEX RESTUANS,4,0,T158,41.682587,-87.707973
2015,2007-08-15,CULEX RESTUANS,6,1,T086,41.688324,-87.676709
2017,2007-08-15,CULEX RESTUANS,2,0,T095,41.704336,-87.70373599999998
2018,2007-08-15,CULEX RESTUANS,3,0,T096,41.731922,-87.677512
2019,2007-08-15,CULEX RESTUANS,3,0,T159,41.732984,-87.649642
2020,2007-08-15,CULEX RESTUANS,1,0,T066,41.77166,-87.703047
2021,2007-08-15,CULEX RESTUANS,5,0,T065,41.778297,-87.752411
2022,2007-08-15,CULEX RESTUANS,1,0,T114,41.798697,-87.736812
2023,2007-08-15,CULEX RESTUANS,2,0,T075,41.799282,-87.585487
2024,2007-08-15,CULEX RESTUANS,2,0,T082,41.803423,-87.642984
2025,2007-08-15,CULEX RESTUANS,3,0,T074,41.822536,-87.66634300000003
2026,2007-08-15,CULEX RESTUANS,1,1,T035,41.836644,-87.677737
2027,2007-08-15,CULEX RESTUANS,1,0,T036,41.837085,-87.729384
2028,2007-08-15,CULEX RESTUANS,1,1,T048,41.867108,-87.654224
2029,2007-08-15,CULEX RESTUANS,3,0,T090,41.868077,-87.666901
2030,2007-08-15,CULEX RESTUANS,1,0,T088,41.869107,-87.69629300000003
2031,2007-08-15,CULEX RESTUANS,1,0,T129,41.891126,-87.61156
2032,2007-08-15,CULEX RESTUANS,1,1,T049,41.896282,-87.655232
2033,2007-08-15,CULEX RESTUANS,1,0,T039,41.911824,-87.726737
2034,2007-08-15,CULEX RESTUANS,5,0,T151,41.916265,-87.800515
2035,2007-08-15,CULEX RESTUANS,1,0,T154,41.918705,-87.752329
2036,2007-08-15,CULEX RESTUANS,1,0,T013,41.923738,-87.785288
2037,2007-08-15,CULEX RESTUANS,3,0,T002,41.95469,-87.800991
2038,2007-08-15,CULEX RESTUANS,2,0,T003,41.964242,-87.757639
2039,2007-08-15,CULEX RESTUANS,2,0,T015,41.974089,-87.824812
2040,2007-08-15,CULEX RESTUANS,1,0,T143,41.999129,-87.795585
2041,2007-08-15,CULEX SALINARIUS,1,0,T103,41.702724,-87.536497
2042,2007-08-15,CULEX TERRITANS,1,0,T086,41.688324,-87.676709
2043,2007-08-15,CULEX TERRITANS,6,0,T103,41.702724,-87.536497
2044,2007-08-15,CULEX TERRITANS,1,0,T079,41.766202,-87.562889
2045,2007-08-15,CULEX TERRITANS,1,0,T065,41.778297,-87.752411
2046,2007-08-15,CULEX TERRITANS,1,0,T034,41.843811,-87.686763
2047,2007-08-15,CULEX TERRITANS,2,0,T013,41.923738,-87.785288
2048,2007-08-16,CULEX PIPIENS,2532,1,T115,41.673408,-87.599862
2099,2007-08-16,CULEX PIPIENS,821,1,T128,41.704572,-87.56566600000002
2116,2007-08-16,CULEX PIPIENS,1000,1,T138,41.72646500000001,-87.585413
2136,2007-08-16,CULEX PIPIENS/RESTUANS,104,1,T115,41.673408,-87.599862
2139,2007-08-16,CULEX PIPIENS/RESTUANS,98,0,T128,41.704572,-87.56566600000002
2141,2007-08-17,CULEX PIPIENS,279,1,T221,41.659112,-87.53869300000002
2147,2007-08-17,CULEX PIPIENS,50,0,T200,41.678618,-87.559308
2149,2007-08-17,CULEX PIPIENS,174,0,T212,41.680946,-87.535198
2153,2007-08-17,CULEX PIPIENS,60,1,T215,41.686398,-87.531635
2155,2007-08-17,CULEX PIPIENS,50,0,T103,41.702724,-87.536497
2156,2007-08-17,CULEX PIPIENS,651,1,T138,41.72646500000001,-87.585413
2170,2007-08-17,CULEX PIPIENS,6,0,T206,41.737052,-87.54306700000002
2171,2007-08-17,CULEX PIPIENS,37,1,T209,41.740641,-87.546587
2172,2007-08-17,CULEX PIPIENS/RESTUANS,177,1,T221,41.659112,-87.53869300000002
2176,2007-08-17,CULEX PIPIENS/RESTUANS,56,0,T200,41.678618,-87.559308
2178,2007-08-17,CULEX PIPIENS/RESTUANS,102,0,T212,41.680946,-87.535198
2181,2007-08-17,CULEX PIPIENS/RESTUANS,70,0,T215,41.686398,-87.531635
2183,2007-08-17,CULEX PIPIENS/RESTUANS,121,0,T138,41.72646500000001,-87.585413
2186,2007-08-17,CULEX PIPIENS/RESTUANS,4,0,T206,41.737052,-87.54306700000002
2187,2007-08-17,CULEX PIPIENS/RESTUANS,30,0,T209,41.740641,-87.546587
2188,2007-08-17,CULEX SALINARIUS,3,0,T221,41.659112,-87.53869300000002
2189,2007-08-17,CULEX SALINARIUS,1,0,T212,41.680946,-87.535198
2190,2007-08-17,CULEX TERRITANS,4,0,T200,41.678618,-87.559308
2192,2007-08-17,CULEX TERRITANS,16,0,T212,41.680946,-87.535198
2193,2007-08-17,CULEX TERRITANS,23,0,T215,41.686398,-87.531635
2194,2007-08-17,CULEX TERRITANS,1,0,T209,41.740641,-87.546587
2195,2007-08-21,CULEX PIPIENS,62,1,T086,41.688324,-87.676709
2197,2007-08-21,CULEX PIPIENS,7,1,T084,41.692555,-87.598865
2198,2007-08-21,CULEX PIPIENS,15,0,T085,41.721474,-87.648064
2199,2007-08-21,CULEX PIPIENS,5,1,T089,41.723195,-87.64997
2200,2007-08-21,CULEX PIPIENS,1,0,T072,41.74785,-87.70271600000002
2201,2007-08-21,CULEX PIPIENS,4,0,T083,41.754292,-87.590773
2202,2007-08-21,CULEX PIPIENS,7,0,T080,41.754676,-87.612922
2203,2007-08-21,CULEX PIPIENS,9,0,T067,41.759346,-87.745602
2204,2007-08-21,CULEX PIPIENS,13,0,T079,41.766202,-87.562889
2205,2007-08-21,CULEX PIPIENS,1,0,T069,41.768388,-87.678649
2206,2007-08-21,CULEX PIPIENS,1,0,T066,41.77166,-87.703047
2207,2007-08-21,CULEX PIPIENS,2,0,T156,41.772846,-87.740029
2208,2007-08-21,CULEX PIPIENS,14,0,T073,41.773215,-87.60088
2209,2007-08-21,CULEX PIPIENS,2,0,T155,41.776156,-87.778927
2210,2007-08-21,CULEX PIPIENS,67,1,T065,41.778297,-87.752411
2212,2007-08-21,CULEX PIPIENS,6,0,T071,41.781416,-87.77653199999997
2213,2007-08-21,CULEX PIPIENS,10,1,T070,41.797616,-87.797894
2214,2007-08-21,CULEX PIPIENS,3,0,T114,41.798697,-87.736812
2215,2007-08-21,CULEX PIPIENS,3,0,T075,41.799282,-87.585487
2216,2007-08-21,CULEX PIPIENS,35,0,T062,41.800737,-87.71188000000002
2217,2007-08-21,CULEX PIPIENS,18,1,T061,41.801179,-87.679447
2218,2007-08-21,CULEX PIPIENS,4,0,T031,41.801498,-87.763416
2219,2007-08-21,CULEX PIPIENS,12,0,T082,41.803423,-87.642984
2220,2007-08-21,CULEX PIPIENS,10,0,T081,41.821582,-87.62779599999998
2221,2007-08-21,CULEX PIPIENS,14,0,T074,41.822536,-87.66634300000003
2222,2007-08-21,CULEX PIPIENS,1,0,T060,41.823065,-87.67837800000002
2223,2007-08-21,CULEX PIPIENS,11,0,T063,41.82561,-87.726549
2224,2007-08-21,CULEX PIPIENS,7,0,T157,41.825902,-87.667827
2225,2007-08-21,CULEX PIPIENS,5,0,T035,41.836644,-87.677737
2226,2007-08-21,CULEX PIPIENS,5,1,T036,41.837085,-87.729384
2227,2007-08-21,CULEX PIPIENS,3,0,T034,41.843811,-87.686763
2228,2007-08-21,CULEX PIPIENS,1,0,T152,41.846075,-87.716277
2229,2007-08-21,CULEX PIPIENS,10,0,T043,41.857402,-87.694991
2230,2007-08-21,CULEX PIPIENS,3,0,T091,41.862292,-87.64886
2231,2007-08-21,CULEX PIPIENS,4,0,T048,41.867108,-87.654224
2232,2007-08-21,CULEX PIPIENS,7,1,T090,41.868077,-87.666901
2233,2007-08-21,CULEX PIPIENS,13,0,T047,41.868142,-87.696269
2234,2007-08-21,CULEX PIPIENS,11,0,T088,41.869107,-87.69629300000003
2235,2007-08-21,CULEX PIPIENS,19,0,T145,41.878114,-87.629798
2236,2007-08-21,CULEX PIPIENS,1,0,T044,41.883284,-87.705085
2237,2007-08-21,CULEX PIPIENS,1,0,T046,41.891118,-87.65449100000002
2238,2007-08-21,CULEX PIPIENS,3,0,T049,41.896282,-87.655232
2239,2007-08-21,CULEX PIPIENS,2,0,T030,41.89923,-87.716788
2241,2007-08-21,CULEX PIPIENS,8,1,T033,41.906638,-87.701431
2242,2007-08-21,CULEX PIPIENS,14,0,T153,41.907645,-87.760886
2243,2007-08-21,CULEX PIPIENS,15,0,T039,41.911824,-87.726737
2244,2007-08-21,CULEX PIPIENS,14,0,T151,41.916265,-87.800515
2245,2007-08-21,CULEX PIPIENS,24,0,T154,41.918705,-87.752329
2246,2007-08-21,CULEX PIPIENS,6,0,T050,41.919343,-87.694259
2247,2007-08-21,CULEX PIPIENS,8,0,T037,41.921177,-87.79518
2248,2007-08-21,CULEX PIPIENS,17,1,T045,41.9216,-87.666455
2249,2007-08-21,CULEX PIPIENS,3,0,T054,41.921965,-87.632085
2250,2007-08-21,CULEX PIPIENS,11,0,T013,41.923738,-87.785288
2251,2007-08-21,CULEX PIPIENS,1,0,T147,41.932094,-87.700117
2252,2007-08-21,CULEX PIPIENS,21,0,T144,41.94016,-87.794896
2253,2007-08-21,CULEX PIPIENS,4,0,T005,41.942114,-87.776385
2254,2007-08-21,CULEX PIPIENS,11,1,T011,41.944869,-87.832763
2255,2007-08-21,CULEX PIPIENS,7,0,T218,41.948167,-87.730698
2256,2007-08-21,CULEX PIPIENS,2,0,T019,41.94983,-87.69845699999998
2257,2007-08-21,CULEX PIPIENS,1,0,T001,41.953705,-87.733974
2258,2007-08-21,CULEX PIPIENS,46,0,T002,41.95469,-87.800991
2259,2007-08-21,CULEX PIPIENS,8,0,T146,41.958271,-87.702575
2260,2007-08-21,CULEX PIPIENS,2,0,T017,41.960616,-87.777189
2261,2007-08-21,CULEX PIPIENS,5,0,T220,41.963976,-87.69181
2262,2007-08-21,CULEX PIPIENS,23,1,T003,41.964242,-87.757639
2263,2007-08-21,CULEX PIPIENS,1,0,T219,41.966987,-87.674677
2264,2007-08-21,CULEX PIPIENS,23,1,T014,41.970248,-87.787992
2265,2007-08-21,CULEX PIPIENS,16,0,T015,41.974089,-87.824812
2266,2007-08-21,CULEX PIPIENS,5,0,T025,41.979243,-87.750938
2267,2007-08-21,CULEX PIPIENS,45,0,T009,41.98196400000001,-87.812827
2268,2007-08-21,CULEX PIPIENS,3,0,T027,41.98480900000001,-87.728492
2269,2007-08-21,CULEX PIPIENS,4,0,T028,41.986921,-87.689778
2270,2007-08-21,CULEX PIPIENS,9,1,T006,41.990284,-87.797127
2271,2007-08-21,CULEX PIPIENS,1,1,T143,41.999129,-87.795585
2272,2007-08-21,CULEX PIPIENS,5,0,T150,42.006858,-87.675919
2273,2007-08-21,CULEX PIPIENS,5,0,T008,42.008314,-87.77792099999998
2274,2007-08-21,CULEX PIPIENS,2,0,T016,42.011601,-87.81150600000002
2275,2007-08-21,CULEX PIPIENS/RESTUANS,57,1,T086,41.688324,-87.676709
2277,2007-08-21,CULEX PIPIENS/RESTUANS,4,0,T084,41.692555,-87.598865
2278,2007-08-21,CULEX PIPIENS/RESTUANS,10,0,T085,41.721474,-87.648064
2279,2007-08-21,CULEX PIPIENS/RESTUANS,7,0,T089,41.723195,-87.64997
2280,2007-08-21,CULEX PIPIENS/RESTUANS,3,0,T072,41.74785,-87.70271600000002
2281,2007-08-21,CULEX PIPIENS/RESTUANS,1,0,T083,41.754292,-87.590773
2282,2007-08-21,CULEX PIPIENS/RESTUANS,4,0,T080,41.754676,-87.612922
2283,2007-08-21,CULEX PIPIENS/RESTUANS,6,0,T067,41.759346,-87.745602
2284,2007-08-21,CULEX PIPIENS/RESTUANS,13,0,T079,41.766202,-87.562889
2285,2007-08-21,CULEX PIPIENS/RESTUANS,3,0,T069,41.768388,-87.678649
2286,2007-08-21,CULEX PIPIENS/RESTUANS,6,0,T066,41.77166,-87.703047
2287,2007-08-21,CULEX PIPIENS/RESTUANS,1,0,T156,41.772846,-87.740029
2288,2007-08-21,CULEX PIPIENS/RESTUANS,20,0,T073,41.773215,-87.60088
2289,2007-08-21,CULEX PIPIENS/RESTUANS,9,0,T155,41.776156,-87.778927
2290,2007-08-21,CULEX PIPIENS/RESTUANS,104,0,T065,41.778297,-87.752411
2293,2007-08-21,CULEX PIPIENS/RESTUANS,1,0,T077,41.778748,-87.586427
2294,2007-08-21,CULEX PIPIENS/RESTUANS,12,0,T071,41.781416,-87.77653199999997
2295,2007-08-21,CULEX PIPIENS/RESTUANS,13,1,T070,41.797616,-87.797894
2296,2007-08-21,CULEX PIPIENS/RESTUANS,8,1,T114,41.798697,-87.736812
2297,2007-08-21,CULEX PIPIENS/RESTUANS,4,0,T075,41.799282,-87.585487
2298,2007-08-21,CULEX PIPIENS/RESTUANS,16,0,T062,41.800737,-87.71188000000002
2299,2007-08-21,CULEX PIPIENS/RESTUANS,13,1,T061,41.801179,-87.679447
2300,2007-08-21,CULEX PIPIENS/RESTUANS,1,0,T031,41.801498,-87.763416
2301,2007-08-21,CULEX PIPIENS/RESTUANS,8,1,T082,41.803423,-87.642984
2302,2007-08-21,CULEX PIPIENS/RESTUANS,16,1,T081,41.821582,-87.62779599999998
2303,2007-08-21,CULEX PIPIENS/RESTUANS,19,0,T074,41.822536,-87.66634300000003
2304,2007-08-21,CULEX PIPIENS/RESTUANS,1,0,T060,41.823065,-87.67837800000002
2305,2007-08-21,CULEX PIPIENS/RESTUANS,18,0,T063,41.82561,-87.726549
2306,2007-08-21,CULEX PIPIENS/RESTUANS,8,0,T157,41.825902,-87.667827
2307,2007-08-21,CULEX PIPIENS/RESTUANS,5,0,T035,41.836644,-87.677737
2308,2007-08-21,CULEX PIPIENS/RESTUANS,4,0,T036,41.837085,-87.729384
2309,2007-08-21,CULEX PIPIENS/RESTUANS,13,0,T034,41.843811,-87.686763
2310,2007-08-21,CULEX PIPIENS/RESTUANS,5,0,T152,41.846075,-87.716277
2311,2007-08-21,CULEX PIPIENS/RESTUANS,2,0,T051,41.846283,-87.656913
2312,2007-08-21,CULEX PIPIENS/RESTUANS,11,0,T043,41.857402,-87.694991
2313,2007-08-21,CULEX PIPIENS/RESTUANS,9,0,T048,41.867108,-87.654224
2314,2007-08-21,CULEX PIPIENS/RESTUANS,7,0,T090,41.868077,-87.666901
2315,2007-08-21,CULEX PIPIENS/RESTUANS,7,0,T047,41.868142,-87.696269
2316,2007-08-21,CULEX PIPIENS/RESTUANS,9,0,T088,41.869107,-87.69629300000003
2317,2007-08-21,CULEX PIPIENS/RESTUANS,27,0,T145,41.878114,-87.629798
2319,2007-08-21,CULEX PIPIENS/RESTUANS,1,0,T046,41.891118,-87.65449100000002
2320,2007-08-21,CULEX PIPIENS/RESTUANS,12,0,T049,41.896282,-87.655232
2321,2007-08-21,CULEX PIPIENS/RESTUANS,3,0,T030,41.89923,-87.716788
2322,2007-08-21,CULEX PIPIENS/RESTUANS,13,0,T033,41.906638,-87.701431
2323,2007-08-21,CULEX PIPIENS/RESTUANS,11,0,T153,41.907645,-87.760886
2324,2007-08-21,CULEX PIPIENS/RESTUANS,28,1,T039,41.911824,-87.726737
2325,2007-08-21,CULEX PIPIENS/RESTUANS,18,1,T151,41.916265,-87.800515
2326,2007-08-21,CULEX PIPIENS/RESTUANS,27,0,T154,41.918705,-87.752329
2327,2007-08-21,CULEX PIPIENS/RESTUANS,38,0,T050,41.919343,-87.694259
2328,2007-08-21,CULEX PIPIENS/RESTUANS,2,0,T037,41.921177,-87.79518
2329,2007-08-21,CULEX PIPIENS/RESTUANS,28,1,T045,41.9216,-87.666455
2330,2007-08-21,CULEX PIPIENS/RESTUANS,7,0,T054,41.921965,-87.632085
2331,2007-08-21,CULEX PIPIENS/RESTUANS,21,0,T013,41.923738,-87.785288
2332,2007-08-21,CULEX PIPIENS/RESTUANS,1,0,T147,41.932094,-87.700117
2333,2007-08-21,CULEX PIPIENS/RESTUANS,6,0,T144,41.94016,-87.794896
2334,2007-08-21,CULEX PIPIENS/RESTUANS,4,0,T005,41.942114,-87.776385
2335,2007-08-21,CULEX PIPIENS/RESTUANS,9,0,T011,41.944869,-87.832763
2336,2007-08-21,CULEX PIPIENS/RESTUANS,4,0,T218,41.948167,-87.730698
2337,2007-08-21,CULEX PIPIENS/RESTUANS,5,0,T019,41.94983,-87.69845699999998
2338,2007-08-21,CULEX PIPIENS/RESTUANS,23,1,T002,41.95469,-87.800991
2339,2007-08-21,CULEX PIPIENS/RESTUANS,4,0,T146,41.958271,-87.702575
2340,2007-08-21,CULEX PIPIENS/RESTUANS,2,0,T017,41.960616,-87.777189
2341,2007-08-21,CULEX PIPIENS/RESTUANS,1,0,T141,41.961743,-87.76007
2342,2007-08-21,CULEX PIPIENS/RESTUANS,6,0,T004,41.96272800000001,-87.748367
