date,species,totalmosquitos,wnvpresent,trap,latitude,longitude,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,BC,HZ,DZ,VC,SQ,TS,RA,GR,MI,BR,FU,FG+,FG,SN,rel_humid,tavg_change,tavg_lag5,tavg_lag14,tavg_lag28,rel_humid_lag5,rel_humid_lag14,rel_humid_lag28,avgspeed_lag5,avgspeed_lag14,avgspeed_lag28,preciptotal_lag5,preciptotal_lag14,preciptotal_lag28
2007-07-11,CULEX RESTUANS,1,0,T143,41.999128999999996,-87.795585,77,62,70,-3,51,59,0,5,426,1928,0.0,29.26,29.92,8.95,30,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12937642892364,-6.0,78.4,73.21428571428571,74.28571428571429,67.50565883042378,64.06783339673147,64.48578986458408,10.289999999999996,8.921428571428569,8.51071428571429,0.106,0.08428571428571421,0.0975
2007-07-11,CULEX RESTUANS,14,0,T008,42.008314,-87.77792099999998,77,62,70,-3,51,59,0,5,426,1928,0.0,29.26,29.92,8.95,30,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12937642892364,-6.0,78.4,73.21428571428571,74.28571428571429,67.50565883042378,64.06783339673147,64.48578986458408,10.289999999999996,8.921428571428569,8.51071428571429,0.106,0.08428571428571421,0.0975
2007-07-11,CULEX RESTUANS,12,0,T016,42.011601,-87.81150600000002,77,62,70,-3,51,59,0,5,426,1928,0.0,29.26,29.92,8.95,30,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12937642892364,-6.0,78.4,73.21428571428571,74.28571428571429,67.50565883042378,64.06783339673147,64.48578986458408,10.289999999999996,8.921428571428569,8.51071428571429,0.106,0.08428571428571421,0.0975
2007-07-11,CULEX RESTUANS,2,0,T148,42.01743,-87.68776899999996,77,62,70,-3,51,59,0,5,426,1928,0.0,29.26,29.92,8.95,30,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12937642892364,-6.0,78.4,73.21428571428571,74.28571428571429,67.50565883042378,64.06783339673147,64.48578986458408,10.289999999999996,8.921428571428569,8.51071428571429,0.106,0.08428571428571421,0.0975
2007-07-11,CULEX SALINARIUS,2,0,T086,41.688324,-87.676709,77,62,70,-3,51,59,0,5,426,1928,0.0,29.26,29.92,8.95,30,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12937642892364,-6.0,78.4,73.21428571428571,74.28571428571429,67.50565883042378,64.06783339673147,64.48578986458408,10.289999999999996,8.921428571428569,8.51071428571429,0.106,0.08428571428571421,0.0975
2007-07-11,CULEX SALINARIUS,1,0,T075,41.799282,-87.585487,77,62,70,-3,51,59,0,5,426,1928,0.0,29.26,29.92,8.95,30,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12937642892364,-6.0,78.4,73.21428571428571,74.28571428571429,67.50565883042378,64.06783339673147,64.48578986458408,10.289999999999996,8.921428571428569,8.51071428571429,0.106,0.08428571428571421,0.0975
2007-07-11,CULEX SALINARIUS,1,0,T148,42.01743,-87.68776899999996,77,62,70,-3,51,59,0,5,426,1928,0.0,29.26,29.92,8.95,30,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12937642892364,-6.0,78.4,73.21428571428571,74.28571428571429,67.50565883042378,64.06783339673147,64.48578986458408,10.289999999999996,8.921428571428569,8.51071428571429,0.106,0.08428571428571421,0.0975
2007-07-11,CULEX TERRITANS,1,0,T086,41.688324,-87.676709,77,62,70,-3,51,59,0,5,426,1928,0.0,29.26,29.92,8.95,30,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12937642892364,-6.0,78.4,73.21428571428571,74.28571428571429,67.50565883042378,64.06783339673147,64.48578986458408,10.289999999999996,8.921428571428569,8.51071428571429,0.106,0.08428571428571421,0.0975
2007-07-11,CULEX TERRITANS,2,0,T065,41.778296999999995,-87.752411,77,62,70,-3,51,59,0,5,426,1928,0.0,29.26,29.92,8.95,30,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12937642892364,-6.0,78.4,73.21428571428571,74.28571428571429,67.50565883042378,64.06783339673147,64.48578986458408,10.289999999999996,8.921428571428569,8.51071428571429,0.106,0.08428571428571421,0.0975
2007-07-18,CULEX PIPIENS,1,0,T200,41.678618,-87.559308,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,26,0,T212,41.680946,-87.535198,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,21,0,T215,41.686398,-87.531635,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T206,41.737052,-87.54306700000002,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,3,0,T209,41.740641,-87.546587,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T065,41.778296999999995,-87.752411,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,7,0,T062,41.800737,-87.71188000000002,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T031,41.801497999999995,-87.763416,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,2,0,T063,41.82561,-87.726549,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T036,41.837084999999995,-87.729384,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T091,41.862292,-87.64886,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,34,0,T046,41.891118,-87.65449100000002,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,2,0,T030,41.899229999999996,-87.716788,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T151,41.916265,-87.800515,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,2,0,T037,41.921177,-87.79518,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,4,0,T045,41.9216,-87.666455,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T218,41.948167,-87.730698,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T001,41.953705,-87.733974,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,4,0,T002,41.95469,-87.800991,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,2,0,T146,41.958271,-87.702575,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T220,41.963976,-87.69181,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T003,41.964242,-87.757639,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,4,0,T015,41.974089,-87.824812,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T028,41.986921,-87.689778,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,3,0,T007,41.994991,-87.769279,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS,1,0,T008,42.008314,-87.77792099999998,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,50,0,T115,41.673408,-87.599862,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,42,0,T200,41.678618,-87.559308,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,102,0,T212,41.680946,-87.535198,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,63,1,T215,41.686398,-87.531635,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,5,0,T086,41.688324,-87.676709,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,1,0,T084,41.692555,-87.598865,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,100,0,T138,41.72646500000001,-87.585413,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,3,0,T206,41.737052,-87.54306700000002,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,9,0,T209,41.740641,-87.546587,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,2,0,T065,41.778296999999995,-87.752411,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,7,0,T062,41.800737,-87.71188000000002,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,2,0,T061,41.801179,-87.679447,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,2,0,T031,41.801497999999995,-87.763416,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,1,0,T063,41.82561,-87.726549,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,1,0,T035,41.836644,-87.677737,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,1,0,T036,41.837084999999995,-87.729384,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,2,0,T051,41.846283,-87.656913,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,1,0,T043,41.857402,-87.694991,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,1,0,T091,41.862292,-87.64886,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,1,0,T048,41.867108,-87.654224,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,1,0,T044,41.883284,-87.705085,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,30,0,T046,41.891118,-87.65449100000002,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,3,0,T049,41.896282,-87.655232,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,11,0,T030,41.899229999999996,-87.716788,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,4,0,T033,41.906638,-87.701431,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,2,0,T153,41.907645,-87.760886,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,2,0,T039,41.911823999999996,-87.726737,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,11,0,T151,41.916265,-87.800515,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
2007-07-18,CULEX PIPIENS/RESTUANS,1,0,T050,41.919343,-87.694259,85,69,77,3,68,71,0,12,432,1924,1.24,29.14,29.84,9.7,24,10.35,0,1,0,1,0,1,1,0,0,1,0,0,0,0,81.55460551884958,7.0,74.2,75.35714285714286,73.07142857142857,67.77335283322793,64.91796300988538,65.81718121281327,8.489999999999998,8.835714285714285,8.601785714285718,0.316,0.15071428571428566,0.1182142857142857
